DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
10,1001,1,2017,7,10,2016,11,1106,999,999,9,4,320,320,9,9,92,98
10,1001,1,2017,26,9,2016,10,1001,999,999,9,9,320,320,9,9,92,98
10,1017,1,2017,26,7,2016,10,1017,999,999,9,9,320,320,0,9,92,98
21,2101,1,2017,18,11,2016,21,2103,999,999,9,9,320,320,0,9,92,98
22,2204,3,2016,15,2,2016,1,101,56,66,9,9,320,604,0,0,92,98
11,1101,8,2016,13,6,2016,11,1101,25,22,4,4,320,840,1,1,92,98
3,304,8,2016,10,6,2016,4,416,999,999,9,9,320,9999,9,9,92,98
9,901,12,2016,14,7,2016,9,901,24,26,1,1,320,320,1,2,93,98
16,1601,12,2016,28,10,2016,16,1601,999,999,9,9,320,320,9,9,93,98
5,509,9,2016,22,7,2016,5,509,20,17,4,4,320,320,2,0,93,98
2,201,6,2016,4,5,2016,2,201,47,37,9,9,320,320,1,0,93,98
9,901,6,2016,11,3,2016,9,901,35,34,1,1,320,320,2,9,93,98
10,1008,5,2016,25,4,2016,10,1008,19,20,1,1,320,320,1,1,93,98
16,1601,5,2016,6,5,2016,16,1601,20,20,1,1,320,320,1,1,93,98
9,920,3,2017,23,9,2016,9,921,29,27,4,4,320,320,1,1,93,98
8,801,1,2017,22,11,2016,8,801,33,31,9,1,320,320,0,9,93,98
10,1015,7,2016,1,3,2016,10,1015,40,999,4,9,320,320,1,9,93,98
1,101,12,2016,14,10,2016,9,901,51,50,4,4,320,320,3,2,93,98
1,115,4,2016,8,3,2016,1,115,999,999,9,9,320,320,9,9,93,98
1,101,2,2017,26,10,2016,1,101,24,21,4,4,320,320,1,1,94,98
1,115,5,2016,6,5,2016,1,115,56,39,9,9,320,320,9,9,95,98
1,101,10,2016,8,8,2016,1,101,999,999,9,9,320,320,0,0,96,98
1,101,8,2016,25,7,2016,1,101,42,45,4,4,320,320,1,1,96,98
1,101,5,2016,3,3,2016,1,101,25,25,4,4,320,320,2,1,96,98
9,901,2,2017,2,11,2016,9,901,41,34,4,4,320,320,9,3,91,98
1,101,3,2017,13,9,2016,1,101,999,999,9,9,320,222,9,9,92,98
1,117,12,2016,10,10,2016,1,115,999,999,9,9,320,320,9,9,92,98
9,921,11,2016,18,10,2016,9,921,23,16,4,4,320,320,1,1,92,98
2,203,11,2016,12,9,2016,2,203,33,28,4,4,320,320,1,1,92,98
12,1211,10,2016,15,6,2016,12,1211,999,30,9,4,320,320,9,2,92,98
1,101,10,2016,1,9,2016,18,1802,40,25,4,4,320,320,1,2,92,98
17,1713,10,2016,5,9,2016,17,1705,31,27,4,4,320,320,1,2,92,98
22,2202,10,2016,5,7,2016,22,2202,50,53,4,4,320,320,1,3,92,98
17,1708,10,2016,8,8,2016,19,1903,30,30,4,4,320,320,2,9,92,98
19,1904,9,2016,4,7,2016,19,1903,28,24,4,4,320,320,9,2,92,98
15,1507,9,2016,6,6,2016,5,509,24,22,4,4,320,320,1,2,92,98
4,401,9,2016,8,8,2016,4,416,23,24,4,4,320,320,2,3,92,98
11,1107,9,2016,5,9,2016,11,1107,29,26,9,4,320,320,2,3,92,98
1,101,9,2016,18,8,2016,1,104,34,999,4,4,320,320,1,3,92,98
19,1901,9,2016,25,7,2016,19,1901,999,999,9,9,320,320,9,9,92,98
6,614,9,2016,10,8,2016,1,101,999,999,9,9,320,320,9,9,92,98
1,116,9,2016,25,8,2016,1,101,999,999,9,9,320,320,0,9,92,98
12,1228,8,2016,18,4,2016,12,1228,31,25,4,4,320,320,1,2,92,98
22,2203,8,2016,20,6,2016,22,2203,26,21,4,4,320,320,3,3,92,98
10,1020,8,2016,29,7,2016,10,1020,27,26,4,4,320,320,1,3,92,98
1,110,8,2016,22,7,2016,1,110,36,37,9,9,320,320,0,3,92,98
10,1001,8,2016,22,7,2016,10,1019,999,999,9,9,320,320,9,9,92,98
11,1101,8,2016,20,6,2016,11,1107,999,999,9,9,320,320,9,9,92,98
19,1902,8,2016,30,6,2016,16,1604,999,999,9,9,320,320,9,9,92,98
2,201,8,2016,29,7,2016,17,1701,999,999,9,9,320,320,9,9,92,98
1,115,8,2016,15,8,2016,1,115,999,999,9,9,320,320,9,9,92,98
9,905,8,2016,18,4,2016,9,901,59,48,4,4,320,320,9,9,92,98
12,1202,8,2016,22,2,2016,12,1202,999,999,9,9,320,320,0,9,92,98
6,614,7,2016,22,4,2016,6,614,26,24,4,4,320,320,1,2,92,98
6,608,7,2016,29,6,2016,6,601,31,23,4,4,320,320,2,3,92,98
1,101,7,2016,18,5,2016,1,101,999,999,9,9,320,320,9,9,92,98
19,1901,7,2016,17,3,2016,19,1901,44,25,4,4,320,320,9,9,92,98
1,115,7,2016,17,5,2016,1,101,999,999,9,9,320,320,0,9,92,98
12,1223,6,2016,7,4,2016,12,1223,27,24,1,1,320,320,2,2,92,98
1,101,6,2016,7,4,2016,1,101,24,19,9,4,320,320,1,2,92,98
9,924,6,2016,8,4,2016,9,924,23,20,4,4,320,320,1,2,92,98
14,1420,6,2016,29,4,2016,14,1420,20,22,1,1,320,320,1,3,92,98
6,601,6,2016,24,5,2016,6,614,22,25,4,4,320,320,1,3,92,98
21,2101,6,2016,11,2,2016,21,2101,999,999,9,9,320,320,9,9,92,98
21,2101,6,2016,3,5,2016,21,2101,999,999,9,9,320,320,9,9,92,98
7,701,6,2016,9,6,2016,7,701,999,999,1,1,320,320,9,9,92,98
5,502,6,2017,22,11,2016,1,101,999,999,9,9,320,320,9,9,92,98
1,101,6,2016,14,4,2016,1,101,47,48,9,9,320,320,0,9,92,98
10,1002,5,2016,3,2,2016,10,1002,26,23,4,4,320,320,1,1,92,98
18,1804,5,2016,21,3,2016,18,1804,24,19,4,4,320,320,2,2,92,98
14,1405,5,2016,17,2,2016,14,1405,24,23,1,1,320,320,1,2,92,98
1,101,5,2016,14,3,2016,1,115,999,999,9,9,320,320,9,9,92,98
1,101,5,2016,18,1,2016,1,115,999,999,9,9,320,320,9,9,92,98
6,612,5,2017,25,8,2016,6,612,27,27,4,4,320,320,2,9,92,98
22,2217,4,2016,18,3,2016,22,2212,31,999,4,4,320,320,1,1,92,98
9,920,4,2016,12,2,2016,9,920,39,33,9,4,320,320,0,1,92,98
9,914,4,2016,12,2,2016,9,914,22,18,1,1,320,320,2,2,92,98
21,2101,4,2016,15,2,2016,21,2101,999,999,9,9,320,320,9,9,92,98
18,1805,4,2016,18,3,2016,18,1805,999,999,9,9,320,320,9,9,92,98
1,101,4,2016,19,2,2016,1,101,58,53,9,9,320,320,9,9,92,98
10,1017,4,2016,8,3,2016,10,1017,999,999,9,9,320,320,0,9,92,98
1,114,4,2016,29,3,2016,1,114,31,30,4,4,320,320,0,9,92,98
1,101,4,2016,22,1,2016,1,110,26,34,1,4,320,320,0,9,92,98
5,502,3,2016,29,1,2016,5,502,60,28,4,4,320,320,3,1,92,98
1,101,3,2017,7,10,2016,21,2103,999,999,9,9,320,320,1,2,92,98
22,2212,3,2016,1,2,2016,22,2212,32,23,4,4,320,320,1,2,92,98
9,921,3,2017,12,8,2016,9,921,21,17,4,4,320,320,0,2,92,98
22,2204,3,2016,10,2,2016,22,2204,28,29,4,4,320,320,0,3,92,98
1,101,3,2016,12,1,2016,1,101,999,999,9,9,320,320,9,9,92,98
1,101,3,2017,21,7,2016,1,101,999,999,9,9,320,320,0,9,92,98
21,2101,3,2016,11,1,2016,21,2101,999,999,9,9,320,320,0,9,92,98
6,601,2,2017,4,11,2016,6,601,24,28,4,4,320,320,1,1,92,98
15,1503,2,2016,21,1,2016,15,1503,23,18,1,1,320,320,1,2,92,98
1,101,2,2016,6,1,2016,1,101,999,999,9,9,320,320,9,9,92,98
21,2101,2,2017,28,12,2016,21,2106,999,999,9,9,320,320,9,9,92,98
1,101,2,2017,19,10,2016,10,1010,999,999,9,9,320,320,9,9,92,98
1,101,2,2017,20,12,2016,1,115,999,999,9,9,320,320,9,9,92,98
22,2202,2,2017,17,5,2016,1,101,999,999,9,9,320,320,9,9,92,98
9,904,1,2017,28,9,2016,9,904,29,22,4,4,320,320,1,1,92,98
22,2201,1,2017,17,8,2016,22,2201,32,20,4,4,320,320,1,2,92,98
10,1003,1,2017,27,9,2016,10,1003,28,25,4,4,320,320,1,2,92,98
1,101,1,2017,11,10,2016,22,2214,999,49,9,4,320,320,9,3,92,98
22,2201,1,2017,11,10,2016,10,1008,35,26,1,1,320,320,3,3,92,98
20,2008,1,2017,21,10,2016,20,2008,29,20,4,4,320,320,1,3,92,98
2,201,1,2017,12,10,2016,1,101,999,999,9,9,320,320,9,9,92,98
6,601,1,2017,25,11,2016,6,601,999,999,9,9,320,320,9,9,92,98
16,1601,5,2017,8,8,2016,16,1601,36,33,1,1,320,320,1,1,93,98
1,114,9,2016,18,8,2016,1,114,27,23,4,4,320,320,3,9,93,98
1,101,2,2017,7,11,2016,1,101,999,26,9,9,320,320,9,9,93,98
1,101,6,2016,5,5,2016,1,108,39,36,4,4,320,320,3,3,96,98
8,801,12,2016,26,10,2016,8,803,34,999,1,9,320,320,1,0,92,98
1,101,10,2016,12,2,2016,1,101,999,999,9,9,320,320,9,9,92,98
4,401,5,2016,30,3,2016,1,101,38,31,9,4,320,320,9,4,92,98
20,2004,5,2016,1,4,2016,20,2004,999,999,9,9,320,320,0,9,92,98
17,1701,4,2016,28,3,2016,17,1703,51,999,4,9,320,320,2,9,92,98
1,114,3,2016,10,2,2016,1,114,999,999,9,9,320,320,0,0,92,98
1,101,2,2017,11,10,2016,1,101,999,999,9,9,320,320,9,9,92,98
16,1602,10,2016,8,8,2016,1,101,999,999,9,9,320,320,9,9,98,98
5,502,12,2016,20,9,2016,5,504,36,29,9,4,320,320,9,0,98,98
1,101,12,2016,19,10,2016,1,108,999,39,9,4,320,320,9,1,98,98
14,1401,12,2016,21,10,2016,13,1301,28,22,4,4,320,320,3,1,98,98
7,705,12,2016,13,9,2016,7,705,23,24,1,1,320,320,1,1,98,98
1,101,12,2016,24,10,2016,1,101,26,18,4,4,320,320,3,2,98,98
15,1503,12,2016,12,1,2016,15,1503,19,18,1,4,320,320,2,2,98,98
21,2101,12,2016,17,10,2016,1,115,23,20,4,4,320,320,2,2,98,98
13,1301,12,2016,5,9,2016,13,1323,24,22,4,4,320,320,2,2,98,98
1,101,12,2016,2,9,2016,1,101,25,23,4,4,320,320,1,2,98,98
9,901,12,2016,25,10,2016,9,901,26,19,9,4,320,320,3,3,98,98
13,1301,12,2016,10,8,2016,13,1301,30,27,4,4,320,320,3,3,98,98
8,801,12,2016,2,11,2016,8,801,23,24,1,1,320,320,1,3,98,98
1,115,12,2016,19,10,2016,1,115,999,999,9,9,320,320,9,9,98,98
1,101,12,2016,6,10,2016,1,101,999,999,9,9,320,320,9,9,98,98
1,115,12,2016,29,11,2016,1,115,999,999,9,9,320,320,9,9,98,98
20,2001,12,2016,2,9,2016,20,2001,43,41,4,4,320,320,9,9,98,98
10,1003,12,2016,2,11,2016,10,1002,999,999,9,9,320,320,9,9,98,98
21,2101,12,2016,17,11,2016,21,2101,999,999,9,9,320,320,9,9,98,98
1,101,12,2016,8,8,2016,1,114,44,49,9,9,320,320,9,9,98,98
13,1301,12,2016,3,3,2016,13,1301,28,21,4,4,320,320,3,9,98,98
22,2209,12,2016,1,6,2016,22,2209,33,999,4,9,320,320,2,9,98,98
11,1101,11,2016,19,10,2016,1,108,999,999,9,9,320,320,9,0,98,98
21,2101,11,2016,30,6,2016,21,2103,999,999,9,9,320,320,9,0,98,98
1,115,11,2016,14,9,2016,1,115,999,34,9,9,320,320,9,0,98,98
1,116,11,2016,26,10,2016,1,115,999,34,9,9,320,320,9,0,98,98
9,921,11,2016,2,9,2016,9,921,43,44,4,9,320,320,9,1,98,98
11,1101,11,2016,5,9,2016,11,1107,25,23,4,4,320,320,4,1,98,98
5,514,11,2016,2,11,2016,5,507,27,26,4,4,320,320,2,1,98,98
14,1406,11,2016,6,5,2016,14,1406,26,28,1,1,320,320,1,1,98,98
10,1014,11,2016,10,3,2016,10,1014,999,31,9,9,320,320,9,2,98,98
17,1703,11,2016,4,10,2016,17,1703,26,21,4,4,320,320,2,2,98,98
17,1712,11,2016,8,9,2016,17,1712,39,30,4,4,320,320,1,3,98,98
15,1508,11,2016,18,8,2016,15,1508,999,999,9,9,320,320,9,9,98,98
11,1108,11,2016,5,9,2016,11,1108,28,24,9,9,320,320,9,9,98,98
1,101,11,2016,5,10,2016,1,101,999,999,9,9,320,320,9,9,98,98
12,1215,11,2016,19,8,2016,12,1215,999,999,9,9,320,320,9,9,98,98
21,2101,11,2016,13,10,2016,21,2101,999,999,9,9,320,320,9,9,98,98
18,1805,11,2016,14,10,2016,18,1805,999,999,9,9,320,320,9,9,98,98
1,101,10,2016,6,9,2016,1,101,999,999,9,9,320,320,9,0,98,98
1,101,10,2016,9,9,2016,1,101,999,999,9,9,320,320,9,0,98,98
6,601,10,2016,10,6,2016,6,601,32,40,4,4,320,320,3,1,98,98
16,1601,10,2016,1,6,2016,16,1609,35,43,1,1,320,320,3,1,98,98
9,920,10,2016,3,8,2016,9,920,38,39,4,4,320,320,1,1,98,98
14,1420,10,2016,30,4,2016,14,1420,28,19,4,4,320,320,3,2,98,98
11,1101,10,2016,8,8,2016,11,1101,34,19,4,4,320,320,3,2,98,98
1,101,10,2016,25,8,2016,1,114,45,36,4,4,320,320,3,2,98,98
1,101,10,2016,28,7,2016,1,101,26,26,4,4,320,320,3,3,98,98
9,911,10,2016,11,8,2016,9,911,26,24,1,1,320,320,3,3,98,98
15,1501,10,2016,27,9,2016,1,115,999,999,9,9,320,320,9,9,98,98
1,101,10,2016,22,6,2016,1,108,999,999,9,9,320,320,9,9,98,98
2,207,10,2016,15,8,2016,2,207,60,37,4,4,320,320,9,9,98,98
10,1003,10,2016,3,8,2016,10,1003,999,999,9,9,320,320,9,9,98,98
17,1701,9,2016,19,8,2016,17,1703,999,999,9,9,320,320,9,0,98,98
9,901,9,2016,29,7,2016,9,901,999,999,9,9,320,320,9,0,98,98
22,2211,9,2016,18,8,2016,22,2211,26,21,4,4,320,320,2,0,98,98
9,915,9,2016,9,6,2016,9,915,26,20,1,1,320,320,3,1,98,98
21,2101,9,2016,24,5,2016,21,2102,24,22,4,4,320,320,3,1,98,98
1,101,9,2016,15,7,2016,13,1327,24,22,1,1,320,320,2,1,98,98
6,601,9,2016,2,8,2016,6,602,44,40,4,4,320,320,1,1,98,98
21,2101,9,2016,25,2,2016,21,2101,999,24,9,4,320,320,9,2,98,98
1,101,9,2016,8,8,2016,1,101,37,25,4,4,320,320,3,2,98,98
7,701,9,2016,11,8,2016,7,701,28,29,1,1,320,320,3,2,98,98
9,901,9,2016,27,7,2016,9,901,34,34,1,9,320,320,2,2,98,98
8,803,9,2016,22,8,2016,8,803,23,23,1,1,320,320,2,2,98,98
14,1415,9,2016,17,8,2016,14,1415,27,22,4,4,320,320,1,2,98,98
1,101,9,2016,17,8,2016,1,101,35,25,4,4,320,320,4,3,98,98
1,115,9,2016,22,9,2016,1,115,21,19,4,5,320,320,3,3,98,98
1,115,9,2016,21,7,2016,1,101,29,26,4,4,320,320,3,3,98,98
16,1602,9,2016,22,7,2016,16,1601,30,29,1,1,320,320,3,3,98,98
14,1403,9,2016,26,2,2016,4,408,999,999,9,9,320,320,9,9,98,98
1,101,9,2016,30,3,2016,1,101,999,999,9,9,320,320,9,9,98,98
2,207,9,2016,15,8,2016,2,207,60,37,4,4,320,320,9,9,98,98
1,101,9,2016,21,7,2016,20,2011,999,999,9,9,320,320,9,9,98,98
12,1211,9,2016,8,8,2016,12,1211,999,999,9,9,320,320,9,9,98,98
5,513,9,2016,8,6,2016,5,513,37,23,4,4,320,320,9,9,98,98
19,1905,9,2016,6,7,2016,19,1905,999,999,9,9,320,320,9,9,98,98
3,312,9,2016,30,5,2016,3,304,27,31,1,1,320,320,1,9,98,98
12,1202,8,2016,17,6,2016,12,1202,999,999,9,9,320,320,9,0,98,98
17,1709,8,2016,29,7,2016,17,1709,29,22,1,1,320,320,2,0,98,98
15,1501,8,2016,21,6,2016,1,111,24,24,9,4,320,320,9,1,98,98
5,501,8,2016,18,4,2016,5,505,23,20,4,4,320,320,2,1,98,98
22,2212,8,2016,11,5,2016,22,2212,25,24,4,4,320,320,1,1,98,98
1,101,8,2016,17,6,2016,1,101,24,20,9,4,320,320,2,2,98,98
1,101,8,2016,13,7,2016,1,101,26,27,4,4,320,320,1,2,98,98
1,101,8,2016,21,4,2016,1,101,48,44,9,4,320,320,9,3,98,98
1,101,8,2016,30,3,2016,1,117,999,999,9,9,320,320,9,9,98,98
1,101,8,2016,9,6,2016,1,101,999,999,9,9,320,320,9,9,98,98
12,1215,8,2016,20,5,2016,12,1215,999,999,9,9,320,320,9,9,98,98
1,101,8,2016,23,5,2016,1,101,999,999,9,9,320,320,9,9,98,98
1,101,8,2016,28,6,2016,11,1107,999,999,9,9,320,320,9,9,98,98
4,401,8,2016,24,5,2016,3,304,24,21,1,1,320,320,2,9,98,98
6,602,7,2016,16,6,2016,6,602,43,40,9,4,320,320,9,1,98,98
22,2216,7,2016,10,6,2016,22,2216,34,29,4,4,320,320,2,1,98,98
1,101,7,2016,18,5,2016,1,101,27,28,4,4,320,320,3,2,98,98
14,1406,7,2016,6,5,2016,14,1406,20,19,1,1,320,320,2,2,98,98
1,101,7,2016,20,4,2016,1,101,43,40,4,4,320,320,4,3,98,98
1,101,7,2016,4,2,2016,1,101,999,999,9,9,320,320,9,9,98,98
1,114,7,2016,2,6,2016,1,109,999,999,1,9,320,320,9,9,98,98
1,115,7,2016,3,6,2016,1,115,999,999,9,9,320,320,9,9,98,98
14,1413,7,2016,2,6,2016,14,1405,25,24,9,9,320,320,9,9,98,98
4,413,7,2016,20,5,2016,4,413,999,999,9,9,320,320,9,9,98,98
11,1101,7,2016,12,2,2016,11,1108,29,29,9,9,320,320,9,9,98,98
1,114,7,2016,20,1,2016,1,114,999,999,4,4,320,320,9,9,98,98
1,114,7,2016,9,6,2016,1,114,999,999,9,9,320,320,9,9,98,98
20,2001,7,2016,29,4,2016,20,2001,29,23,9,9,320,320,9,9,98,98
10,1019,7,2016,27,6,2016,10,1019,47,51,9,9,320,320,2,9,98,98
1,101,6,2016,13,4,2016,1,101,999,999,9,9,320,320,9,0,98,98
14,1414,6,2016,16,5,2016,14,1414,20,17,1,1,320,320,2,0,98,98
20,2007,6,2017,18,8,2016,19,1908,34,24,4,4,320,320,2,0,98,98
1,101,6,2016,15,2,2016,1,101,44,46,4,9,320,320,2,0,98,98
3,304,6,2016,25,4,2016,4,401,32,27,9,1,320,320,9,1,98,98
12,1220,6,2016,10,5,2016,12,1220,999,35,9,4,320,320,9,1,98,98
17,1712,6,2016,28,3,2016,17,1712,27,24,4,4,320,320,3,1,98,98
14,1406,6,2016,28,4,2016,14,1406,20,19,1,1,320,320,2,2,98,98
1,101,6,2017,29,6,2016,1,108,39,40,4,4,320,320,4,3,98,98
1,101,6,2016,10,3,2016,1,101,999,999,9,9,320,320,9,9,98,98
1,101,6,2016,9,6,2016,1,101,999,999,9,9,320,320,9,9,98,98
5,504,6,2016,20,4,2016,5,504,999,999,9,9,320,320,9,9,98,98
1,101,6,2016,27,5,2016,1,108,999,999,9,9,320,320,9,9,98,98
1,116,6,2016,25,5,2016,4,413,999,999,9,9,320,320,9,9,98,98
8,801,5,2016,5,2,2016,8,801,33,28,1,1,320,320,9,0,98,98
9,901,5,2016,8,3,2016,9,901,999,999,9,9,320,320,9,0,98,98
5,503,5,2016,21,4,2016,5,504,999,999,9,9,320,320,9,0,98,98
5,505,5,2016,2,3,2016,5,501,48,37,4,9,320,320,1,0,98,98
1,101,5,2016,7,3,2016,1,108,54,50,9,4,320,320,9,1,98,98
2,201,5,2016,18,4,2016,2,201,34,28,4,4,320,320,4,1,98,98
10,1013,5,2016,14,3,2016,10,1013,36,32,1,1,320,320,2,1,98,98
12,1202,5,2016,16,2,2016,12,1202,25,24,4,9,320,320,9,2,98,98
1,101,5,2017,24,10,2016,1,101,25,22,9,4,320,320,3,2,98,98
1,115,5,2016,27,4,2016,9,902,56,61,4,4,320,320,9,3,98,98
1,115,5,2017,6,10,2016,3,307,23,21,5,5,320,320,3,3,98,98
3,309,5,2016,29,2,2016,1,101,999,999,9,9,320,320,9,9,98,98
12,1202,5,2016,23,2,2016,12,1202,999,999,9,9,320,320,9,9,98,98
18,1801,5,2016,10,5,2016,18,1805,999,999,9,9,320,320,9,9,98,98
1,101,5,2016,18,1,2016,1,101,999,999,9,9,320,320,9,9,98,98
11,1102,5,2016,26,2,2016,11,1102,999,999,9,9,320,320,9,9,98,98
21,2101,5,2016,29,2,2016,21,2101,999,999,9,9,320,320,9,9,98,98
1,101,4,2016,22,3,2016,1,101,999,999,9,9,320,320,9,0,98,98
13,1301,4,2016,12,2,2016,13,1302,33,33,4,4,320,320,1,1,98,98
11,1101,4,2016,23,2,2016,11,1101,25,20,4,4,320,320,3,2,98,98
12,1202,4,2016,15,1,2016,12,1202,20,19,4,4,320,320,3,3,98,98
1,101,4,2016,2,3,2016,1,101,999,999,9,9,320,320,9,9,98,98
5,501,4,2016,6,4,2016,5,504,999,999,9,9,320,320,9,9,98,98
9,901,4,2017,6,12,2016,9,901,999,999,9,9,320,320,9,9,98,98
13,1317,4,2016,1,3,2016,13,1317,27,25,1,1,320,320,9,9,98,98
6,614,4,2016,25,2,2016,6,614,36,43,9,9,320,320,9,9,98,98
1,101,3,2016,17,2,2016,1,101,999,999,9,9,320,320,9,0,98,98
1,101,3,2016,10,2,2016,1,101,999,999,9,9,320,320,9,0,98,98
8,801,3,2016,3,3,2016,8,801,999,21,5,1,320,320,9,1,98,98
2,201,3,2016,24,2,2016,2,208,33,27,4,4,320,320,4,1,98,98
9,922,3,2017,5,12,2016,9,922,32,42,4,4,320,320,4,1,98,98
22,2214,3,2016,22,1,2016,22,2214,24,23,4,4,320,320,3,1,98,98
22,2211,3,2016,1,3,2016,22,2211,23,18,4,4,320,320,3,1,98,98
4,401,3,2017,4,11,2016,4,407,33,44,4,4,320,320,2,1,98,98
1,101,3,2017,19,5,2016,1,106,39,37,1,4,320,320,9,2,98,98
3,312,3,2016,6,1,2016,3,312,29,25,4,5,320,320,9,3,98,98
1,101,3,2016,19,1,2016,1,101,999,999,9,9,320,320,9,9,98,98
1,101,3,2016,21,1,2016,1,101,999,999,9,9,320,320,9,9,98,98
11,1101,3,2016,15,1,2016,1,101,999,999,9,9,320,320,9,9,98,98
1,101,3,2016,2,2,2016,1,101,999,999,9,9,320,320,9,9,98,98
1,101,3,2017,20,6,2016,1,101,999,999,9,9,320,320,9,9,98,98
1,101,3,2017,12,10,2016,1,102,999,999,9,9,320,320,9,9,98,98
9,920,3,2016,29,1,2016,9,920,999,999,9,9,320,320,9,9,98,98
10,1001,3,2016,23,2,2016,10,1001,999,999,9,9,320,320,9,9,98,98
10,1002,2,2017,3,11,2016,10,1002,999,999,4,4,320,320,9,0,98,98
9,917,2,2017,4,10,2016,9,917,21,18,4,4,320,320,2,0,98,98
18,1801,2,2017,9,5,2016,18,1801,45,44,9,4,320,320,9,1,98,98
12,1229,2,2017,21,10,2016,12,1229,999,31,9,9,320,320,9,1,98,98
1,109,2,2017,21,9,2016,1,109,29,26,4,4,320,320,3,1,98,98
15,1501,2,2016,21,1,2016,15,1508,42,26,1,1,320,320,3,1,98,98
1,101,2,2017,27,9,2016,9,901,59,59,4,1,320,320,2,1,98,98
8,802,2,2017,23,9,2016,8,802,26,21,1,1,320,320,2,1,98,98
18,1801,2,2017,28,11,2016,18,1801,24,24,4,4,320,320,9,2,98,98
22,2201,2,2016,26,1,2016,14,1401,20,19,1,4,320,320,3,2,98,98
3,309,2,2017,21,9,2016,3,309,25,23,4,4,320,320,3,2,98,98
1,101,2,2017,29,3,2016,1,108,999,999,9,9,320,320,2,2,98,98
9,902,2,2017,22,12,2016,9,902,32,32,4,4,320,320,1,2,98,98
1,101,2,2016,7,1,2016,1,108,32,29,4,4,320,320,3,3,98,98
1,115,2,2017,15,12,2016,1,115,999,999,9,9,320,320,9,9,98,98
1,101,2,2016,13,1,2016,11,1107,31,999,4,9,320,320,3,9,98,98
1,101,1,2017,1,9,2016,1,108,999,999,9,9,320,320,9,0,98,98
20,2001,1,2017,12,7,2016,20,2001,24,23,4,4,320,320,2,0,98,98
2,206,1,2017,21,11,2016,2,206,24,21,4,4,320,320,3,1,98,98
21,2101,1,2017,17,11,2016,21,2101,22,33,4,4,320,320,3,1,98,98
7,701,1,2017,7,12,2016,7,701,24,24,1,1,320,320,2,2,98,98
1,101,1,2017,8,8,2016,1,101,31,28,9,4,320,320,9,3,98,98
3,308,1,2017,25,4,2016,3,308,36,37,9,4,320,320,9,3,98,98
12,1201,1,2017,25,7,2016,12,1201,23,21,4,4,320,320,3,3,98,98
1,101,1,2017,2,6,2016,1,101,22,24,4,4,320,320,2,3,98,98
1,101,1,2017,6,10,2016,1,101,999,999,9,9,320,320,9,9,98,98
5,502,1,2017,15,1,2016,5,502,999,999,9,9,320,320,9,9,98,98
8,801,1,2017,16,11,2016,8,801,999,999,5,5,320,320,9,9,98,98
1,101,10,2016,30,9,2016,1,101,999,999,9,9,320,410,9,9,98,98
1,101,3,2017,6,12,2016,1,101,24,28,4,9,320,840,3,0,98,98
3,308,2,2017,15,6,2016,1,108,77,44,4,4,320,320,1,2,98,98
1,101,12,2016,15,7,2016,1,115,32,25,4,4,320,320,3,2,98,98
6,613,11,2016,15,6,2016,6,613,27,21,4,4,320,320,3,1,98,98
22,2212,11,2016,2,9,2016,22,2212,34,26,4,4,320,320,3,1,98,98
13,1301,11,2016,20,5,2016,13,1301,51,51,1,4,320,320,3,1,98,98
9,901,10,2016,16,7,2016,9,901,26,36,4,1,320,320,2,0,98,98
1,102,10,2016,11,8,2016,1,102,35,25,4,4,320,320,1,3,98,98
1,101,10,2016,4,4,2016,1,101,999,999,9,9,320,320,9,9,98,98
6,601,10,2016,19,8,2016,6,602,55,52,4,4,320,320,1,9,98,98
1,101,9,2016,16,5,2016,1,101,29,25,4,4,320,320,3,3,98,98
1,101,8,2016,13,6,2016,1,101,999,999,9,9,320,320,9,9,98,98
1,101,5,2017,14,11,2016,1,108,33,38,4,4,320,320,2,2,98,98
1,101,5,2017,10,11,2016,1,101,64,64,4,9,320,320,3,3,98,98
1,101,4,2017,28,12,2016,1,115,999,999,9,9,320,320,9,9,98,98
3,314,3,2016,26,1,2016,10,1010,37,19,4,4,320,320,3,1,98,98
1,101,3,2017,8,6,2016,1,101,61,55,4,4,320,320,3,2,98,98
3,302,3,2016,10,2,2016,3,310,56,39,4,4,320,320,2,3,98,98
1,101,2,2017,10,8,2016,11,1101,30,25,4,4,320,320,3,0,98,98
8,805,2,2016,7,1,2016,8,805,999,999,9,9,320,320,0,0,98,98
1,101,2,2017,16,12,2016,1,101,25,24,9,4,320,320,2,2,98,98
1,101,1,2017,22,11,2016,1,101,999,999,9,9,320,320,9,9,98,98
1,101,9,2016,18,7,2016,1,108,999,999,9,9,320,156,9,9,98,98
1,101,6,2016,28,4,2016,1,101,999,999,9,9,320,208,9,9,98,98
1,101,3,2016,18,2,2016,1,101,999,999,9,9,320,222,9,9,98,98
1,102,1,2017,14,10,2016,1,102,999,999,9,9,320,222,9,9,98,98
1,101,12,2016,12,9,2016,1,101,29,27,9,4,320,320,9,1,98,98
18,1801,12,2016,24,11,2016,18,1801,39,35,9,4,320,320,9,2,98,98
12,1215,12,2016,6,6,2016,12,1215,32,24,4,4,320,320,4,2,98,98
